,State,district,date,confirmed,active,recovered,deceased,DaysFromFirstDate
8835,Assam,Hailakandi,2020-05-09,1,0,0,1,114
8836,Assam,Jorhat,2020-05-09,3,3,0,0,114
8837,Assam,Kamrup,2020-05-09,1,0,1,0,114
8838,Assam,Kamrup Metropolitan,2020-05-09,6,4,1,1,114
8839,Assam,Karimganj,2020-05-09,2,1,1,0,114
8840,Assam,Kokrajhar,2020-05-09,1,1,0,0,114
8841,Assam,Lakhimpur,2020-05-09,1,0,1,0,114
8842,Assam,Morigaon,2020-05-09,6,0,6,0,114
8843,Assam,Nalbari,2020-05-09,4,0,4,0,114
8844,Assam,Other State,2020-05-09,1,0,1,0,114
8845,Assam,South Salmara Mankachar,2020-05-09,1,0,1,0,114
8846,Bihar,Araria,2020-05-09,2,2,0,0,114
8847,Bihar,Arwal,2020-05-09,8,6,2,0,114
8848,Bihar,Aurangabad,2020-05-09,14,6,8,0,114
8849,Bihar,Banka,2020-05-09,4,4,0,0,114
8850,Bihar,Begusarai,2020-05-09,26,18,8,0,114
8851,Bihar,Bhagalpur,2020-05-09,14,11,3,0,114
8852,Bihar,Bhojpur,2020-05-09,19,9,10,0,114
8853,Bihar,Buxar,2020-05-09,56,2,54,0,114
8854,Bihar,Darbhanga,2020-05-09,9,9,0,0,114
8855,Bihar,East Champaran,2020-05-09,10,9,0,1,114
8856,Bihar,Gaya,2020-05-09,6,0,6,0,114
8857,Bihar,Gopalganj,2020-05-09,18,1,17,0,114
8858,Bihar,Jehanabad,2020-05-09,5,4,1,0,114
8859,Bihar,Kaimur,2020-05-09,32,7,25,0,114
8860,Bihar,Katihar,2020-05-09,11,11,0,0,114
8861,Bihar,Khagaria,2020-05-09,5,5,0,0,114
8862,Bihar,Kishanganj,2020-05-09,1,1,0,0,114
8863,Bihar,Lakhisarai,2020-05-09,4,2,2,0,114
8864,Bihar,Madhepura,2020-05-09,2,0,2,0,114
8865,Bihar,Madhubani,2020-05-09,24,24,0,0,114
8866,Bihar,Munger,2020-05-09,104,60,43,1,114
8867,Bihar,Muzaffarpur,2020-05-09,3,3,0,0,114
8868,Bihar,Nalanda,2020-05-09,39,4,35,0,114
8869,Bihar,Nawada,2020-05-09,5,2,3,0,114
8870,Bihar,Patna,2020-05-09,52,31,21,0,114
8871,Bihar,Purnia,2020-05-09,2,2,0,0,114
8872,Bihar,Rohtas,2020-05-09,59,18,40,1,114
8873,Bihar,Saharsa,2020-05-09,2,2,0,0,114
8874,Bihar,Samastipur,2020-05-09,7,7,0,0,114
8875,Bihar,Saran,2020-05-09,8,2,6,0,114
8876,Bihar,Sheikhpura,2020-05-09,2,2,0,0,114
8877,Bihar,Sheohar,2020-05-09,3,3,0,0,114
8878,Bihar,Sitamarhi,2020-05-09,6,4,1,1,114
8879,Bihar,Siwan,2020-05-09,33,7,26,0,114
8880,Bihar,Supaul,2020-05-09,1,1,0,0,114
8881,Bihar,Vaishali,2020-05-09,4,1,2,1,114
8882,Bihar,West Champaran,2020-05-09,11,8,3,0,114
8883,Chandigarh,Chandigarh,2020-05-09,169,143,24,2,114
8884,Chhattisgarh,Bilaspur,2020-05-09,1,0,1,0,114
8885,Chhattisgarh,Durg,2020-05-09,10,8,2,0,114
8886,Chhattisgarh,Kabeerdham,2020-05-09,6,3,3,0,114
8887,Chhattisgarh,Korba,2020-05-09,28,0,28,0,114
8888,Chhattisgarh,Raipur,2020-05-09,7,1,6,0,114
8889,Chhattisgarh,Rajnandgaon,2020-05-09,1,0,1,0,114
8890,Chhattisgarh,Surajpur,2020-05-09,6,4,2,0,114
8891,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2020-05-09,1,1,0,0,114
8892,Delhi,Delhi,2020-05-09,184,184,0,0,114
8893,Delhi,Delhi,2020-05-09,38,38,0,0,114
8894,Delhi,Delhi,2020-05-09,37,37,0,0,114
8895,Delhi,Delhi,2020-05-09,60,60,0,0,114
8896,Delhi,Delhi,2020-05-09,25,25,0,0,114
8897,Delhi,Delhi,2020-05-09,32,31,0,1,114
8898,Delhi,Delhi,2020-05-09,48,48,0,0,114
8899,Delhi,Delhi,2020-05-09,70,70,0,0,114
8900,Delhi,Delhi,2020-05-09,130,130,0,0,114
8901,Delhi,Delhi,2020-05-09,42,42,0,0,114
8902,Delhi,Delhi,2020-05-09,5754,3667,2020,67,114
8903,Delhi,Delhi,2020-05-09,122,122,0,0,114
8904,Goa,North Goa,2020-05-09,6,0,6,0,114
8905,Goa,South Goa,2020-05-09,1,0,1,0,114
8906,Gujarat,Ahmedabad,2020-05-09,5540,4070,1107,363,114
8907,Gujarat,Anand,2020-05-09,77,25,46,6,114
8908,Gujarat,Aravalli,2020-05-09,71,53,16,2,114
8909,Gujarat,Banaskantha,2020-05-09,77,49,25,3,114
8910,Gujarat,Bharuch,2020-05-09,28,1,25,2,114
8911,Gujarat,Bhavnagar,2020-05-09,94,61,27,6,114
8912,Gujarat,Botad,2020-05-09,53,39,13,1,114
8913,Gujarat,Chhota Udaipur,2020-05-09,14,1,13,0,114
8914,Gujarat,Dahod,2020-05-09,20,18,2,0,114
8915,Gujarat,Dang,2020-05-09,2,1,1,0,114
8916,Gujarat,Devbhumi Dwarka,2020-05-09,4,4,0,0,114
8917,Gujarat,Gandhinagar,2020-05-09,119,94,20,5,114
8918,Gujarat,Gir Somnath,2020-05-09,4,1,3,0,114
8919,Gujarat,Jamnagar,2020-05-09,23,21,0,2,114
8920,Gujarat,Junagadh,2020-05-09,2,2,0,0,114
8921,Gujarat,Kheda,2020-05-09,29,24,4,1,114
8922,Gujarat,Kutch,2020-05-09,7,1,5,1,114
8923,Gujarat,Mahisagar,2020-05-09,44,35,8,1,114
8924,Gujarat,Mehsana,2020-05-09,42,33,8,1,114
8925,Gujarat,Morbi,2020-05-09,1,0,1,0,114
8926,Gujarat,Narmada,2020-05-09,12,0,12,0,114
8927,Gujarat,Navsari,2020-05-09,8,1,7,0,114
8928,Gujarat,Other State,2020-05-09,1,1,0,0,114
8929,Gujarat,Panchmahal,2020-05-09,59,46,9,4,114
8930,Gujarat,Patan,2020-05-09,24,8,15,1,114
8931,Gujarat,Porbandar,2020-05-09,3,0,3,0,114
8932,Gujarat,Rajkot,2020-05-09,66,39,26,1,114
8933,Gujarat,Sabarkantha,2020-05-09,17,12,3,2,114
8934,Gujarat,Surat,2020-05-09,854,381,435,38,114
8935,Gujarat,Surendranagar,2020-05-09,1,0,1,0,114
8936,Gujarat,Tapi,2020-05-09,2,0,2,0,114
8937,Gujarat,Vadodara,2020-05-09,493,212,250,31,114
8938,Gujarat,Valsad,2020-05-09,6,1,4,1,114
8939,Haryana,Ambala,2020-05-09,41,28,11,2,114
8940,Haryana,Bhiwani,2020-05-09,3,0,3,0,114
8941,Haryana,Charkhi Dadri,2020-05-09,1,0,1,0,114
8942,Haryana,Faridabad,2020-05-09,88,31,55,2,114
8943,Haryana,Fatehabad,2020-05-09,7,6,1,0,114
8944,Haryana,Gurugram,2020-05-09,142,91,51,0,114
8945,Haryana,Hisar,2020-05-09,4,1,3,0,114
8946,Haryana,Italians,2020-05-09,14,0,14,0,114
8947,Haryana,Jhajjar,2020-05-09,74,64,10,0,114
8948,Haryana,Jind,2020-05-09,17,15,2,0,114
8949,Haryana,Kaithal,2020-05-09,2,0,2,0,114
8950,Haryana,Karnal,2020-05-09,14,8,5,1,114
8951,Haryana,Kurukshetra,2020-05-09,2,0,2,0,114
8952,Haryana,Mahendragarh,2020-05-09,4,4,0,0,114
8953,Haryana,Nuh,2020-05-09,59,2,57,0,114
8954,Haryana,Palwal,2020-05-09,36,4,32,0,114
8955,Haryana,Panchkula,2020-05-09,20,3,17,0,114
8956,Haryana,Panipat,2020-05-09,36,27,6,3,114
8957,Haryana,Rewari,2020-05-09,3,3,0,0,114
8958,Haryana,Rohtak,2020-05-09,4,1,2,1,114
8959,Haryana,Sirsa,2020-05-09,7,3,4,0,114
8960,Haryana,Sonipat,2020-05-09,89,80,9,0,114
8961,Haryana,Yamunanagar,2020-05-09,8,5,3,0,114
8962,Himachal Pradesh,Chamba,2020-05-09,9,3,6,0,114
8963,Himachal Pradesh,Hamirpur,2020-05-09,4,2,2,0,114
8964,Himachal Pradesh,Kangra,2020-05-09,8,3,4,1,114
8965,Himachal Pradesh,Mandi,2020-05-09,2,1,0,1,114
8966,Himachal Pradesh,Shimla,2020-05-09,1,1,0,0,114
8967,Himachal Pradesh,Sirmaur,2020-05-09,2,0,2,0,114
8968,Himachal Pradesh,Solan,2020-05-09,9,0,5,1,114
8969,Himachal Pradesh,Una,2020-05-09,17,1,16,0,114
8970,Jammu and Kashmir,Anantnag,2020-05-09,122,120,1,1,114
8971,Jammu and Kashmir,Bandipora,2020-05-09,134,58,75,1,114
8972,Jammu and Kashmir,Baramulla,2020-05-09,106,58,45,3,114
8973,Jammu and Kashmir,Budgam,2020-05-09,46,33,13,0,114
8974,Jammu and Kashmir,Ganderbal,2020-05-09,23,9,14,0,114
8975,Jammu and Kashmir,Jammu,2020-05-09,31,5,26,0,114
8976,Jammu and Kashmir,Kathua,2020-05-09,2,1,1,0,114
8977,Jammu and Kashmir,Kishtwar,2020-05-09,1,0,1,0,114
8978,Jammu and Kashmir,Kulgam,2020-05-09,21,16,5,0,114
8979,Jammu and Kashmir,Kupwara,2020-05-09,71,38,33,0,114
8980,Jammu and Kashmir,Pulwama,2020-05-09,13,9,4,0,114
8981,Jammu and Kashmir,Rajouri,2020-05-09,4,0,4,0,114
8982,Jammu and Kashmir,Ramban,2020-05-09,1,1,0,0,114
8983,Jammu and Kashmir,Reasi,2020-05-09,1,1,0,0,114
8984,Jammu and Kashmir,Samba,2020-05-09,7,3,4,0,114
8985,Jammu and Kashmir,Shopiyan,2020-05-09,100,53,47,0,114
8986,Jammu and Kashmir,Srinagar,2020-05-09,131,52,76,3,114
8987,Jammu and Kashmir,Udhampur,2020-05-09,22,2,19,1,114
8988,Jharkhand,Bokaro,2020-05-09,10,0,9,1,114
8989,Jharkhand,Deoghar,2020-05-09,4,2,2,0,114
8990,Jharkhand,Dhanbad,2020-05-09,5,3,2,0,114
8991,Jharkhand,Dumka,2020-05-09,2,2,0,0,114
8992,Jharkhand,Garhwa,2020-05-09,3,1,2,0,114
8993,Jharkhand,Giridih,2020-05-09,1,0,1,0,114
8994,Jharkhand,Godda,2020-05-09,1,1,0,0,114
8995,Jharkhand,Hazaribagh,2020-05-09,3,0,3,0,114
8996,Jharkhand,Jamtara,2020-05-09,2,2,0,0,114
8997,Jharkhand,Koderma,2020-05-09,1,0,1,0,114
8998,Jharkhand,Palamu,2020-05-09,8,5,3,0,114
8999,Jharkhand,Ranchi,2020-05-09,93,38,53,2,114
9000,Jharkhand,Simdega,2020-05-09,2,0,2,0,114
9001,Jharkhand,Unknown,2020-05-09,21,21,0,0,114
9002,Karnataka,Bagalkote,2020-05-09,51,32,18,1,114
9003,Karnataka,Ballari,2020-05-09,15,4,11,0,114
9004,Karnataka,Belagavi,2020-05-09,83,48,34,1,114
9005,Karnataka,Bengaluru Rural,2020-05-09,6,0,6,0,114
9006,Karnataka,Bengaluru Urban,2020-05-09,175,82,86,6,114
9007,Karnataka,Bidar,2020-05-09,25,11,13,1,114
9008,Karnataka,Chikkaballapura,2020-05-09,22,8,12,2,114
9009,Karnataka,Chitradurga,2020-05-09,7,6,1,0,114
9010,Karnataka,Dakshina Kannada,2020-05-09,25,15,7,3,114
9011,Karnataka,Davanagere,2020-05-09,67,61,2,4,114
9012,Karnataka,Dharwad,2020-05-09,12,5,7,0,114
9013,Karnataka,Gadag,2020-05-09,5,3,1,1,114
9014,Karnataka,Haveri,2020-05-09,2,2,0,0,114
9015,Karnataka,Kalaburagi,2020-05-09,67,30,31,6,114
9016,Karnataka,Kodagu,2020-05-09,1,0,1,0,114
9017,Karnataka,Mandya,2020-05-09,28,14,14,0,114
9018,Karnataka,Mysuru,2020-05-09,88,5,83,0,114
9019,Karnataka,Other State,2020-05-09,20,2,18,0,114
9020,Karnataka,Tumakuru,2020-05-09,11,7,2,2,114
9021,Karnataka,Udupi,2020-05-09,3,0,3,0,114
9022,Karnataka,Uttara Kannada,2020-05-09,32,21,11,0,114
9023,Karnataka,Vijayapura,2020-05-09,49,21,25,3,114
9024,Kerala,Alappuzha,2020-05-09,5,0,5,0,114
9025,Kerala,Ernakulam,2020-05-09,26,2,23,1,114
9026,Kerala,Idukki,2020-05-09,23,0,23,0,114
9027,Kerala,Kannur,2020-05-09,116,5,110,1,114
9028,Kerala,Kasaragod,2020-05-09,179,1,178,0,114
9029,Kerala,Kollam,2020-05-09,20,3,17,0,114
9030,Kerala,Kottayam,2020-05-09,21,0,21,0,114
9031,Kerala,Kozhikode,2020-05-09,25,1,24,0,114
9032,Kerala,Malappuram,2020-05-09,24,0,23,1,114
9033,Kerala,Palakkad,2020-05-09,13,1,12,0,114
9034,Kerala,Pathanamthitta,2020-05-09,17,0,17,0,114
9035,Kerala,Thiruvananthapuram,2020-05-09,17,0,16,1,114
9036,Kerala,Thrissur,2020-05-09,13,0,13,0,114
9037,Kerala,Wayanad,2020-05-09,7,4,3,0,114
9038,Ladakh,Kargil,2020-05-09,9,5,4,0,114
9039,Ladakh,Leh,2020-05-09,33,19,14,0,114
9040,Madhya Pradesh,Agar Malwa,2020-05-09,13,2,10,1,114
9041,Madhya Pradesh,Alirajpur,2020-05-09,3,0,3,0,114
9042,Madhya Pradesh,Anuppur,2020-05-09,3,3,0,0,114
9043,Madhya Pradesh,Ashoknagar,2020-05-09,1,0,0,1,114
9044,Madhya Pradesh,Barwani,2020-05-09,26,3,23,0,114
9045,Madhya Pradesh,Betul,2020-05-09,1,0,1,0,114
9046,Madhya Pradesh,Bhind,2020-05-09,1,1,0,0,114
9047,Madhya Pradesh,Bhopal,2020-05-09,704,298,377,29,114
9048,Madhya Pradesh,Burhanpur,2020-05-09,47,42,0,5,114
9049,Madhya Pradesh,Chhindwara,2020-05-09,5,2,2,1,114
9050,Madhya Pradesh,Dewas,2020-05-09,36,17,12,7,114
9051,Madhya Pradesh,Dhar,2020-05-09,79,52,26,1,114
9052,Madhya Pradesh,Dindori,2020-05-09,1,0,1,0,114
9053,Madhya Pradesh,Guna,2020-05-09,1,1,0,0,114
9054,Madhya Pradesh,Gwalior,2020-05-09,17,14,3,0,114
9055,Madhya Pradesh,Harda,2020-05-09,3,3,0,0,114
9056,Madhya Pradesh,Hoshangabad,2020-05-09,36,9,24,3,114
9057,Madhya Pradesh,Indore,2020-05-09,1780,961,732,87,114
9058,Madhya Pradesh,Jabalpur,2020-05-09,119,97,17,5,114
9059,Madhya Pradesh,Jhabua,2020-05-09,1,1,0,0,114
9060,Madhya Pradesh,Khandwa,2020-05-09,56,16,33,7,114
9061,Madhya Pradesh,Khargone,2020-05-09,81,34,39,8,114
9062,Madhya Pradesh,Mandsaur,2020-05-09,51,41,6,4,114
9063,Madhya Pradesh,Morena,2020-05-09,22,9,13,0,114
9064,Madhya Pradesh,Neemuch,2020-05-09,10,10,0,0,114
9065,Madhya Pradesh,Panna,2020-05-09,1,1,0,0,114
9066,Madhya Pradesh,Raisen,2020-05-09,64,37,24,3,114
9067,Madhya Pradesh,Ratlam,2020-05-09,23,11,12,0,114
9068,Madhya Pradesh,Rewa,2020-05-09,2,2,0,0,114
9069,Madhya Pradesh,Sagar,2020-05-09,6,0,5,1,114
9070,Madhya Pradesh,Satna,2020-05-09,2,1,0,1,114
9071,Madhya Pradesh,Sehore,2020-05-09,1,0,0,1,114
9072,Madhya Pradesh,Shahdol,2020-05-09,3,3,0,0,114
9073,Madhya Pradesh,Shajapur,2020-05-09,8,1,6,1,114
9074,Madhya Pradesh,Sheopur,2020-05-09,4,0,4,0,114
9075,Madhya Pradesh,Shivpuri,2020-05-09,3,1,2,0,114
9076,Madhya Pradesh,Tikamgarh,2020-05-09,3,1,2,0,114
9077,Madhya Pradesh,Ujjain,2020-05-09,227,92,90,45,114
9078,Madhya Pradesh,Vidisha,2020-05-09,13,0,13,0,114
9079,Maharashtra,Ahmednagar,2020-05-09,60,29,29,2,114
9080,Maharashtra,Akola,2020-05-09,143,106,26,11,114
9081,Maharashtra,Amravati,2020-05-09,82,62,8,12,114
9082,Maharashtra,Aurangabad,2020-05-09,442,399,31,12,114
9083,Maharashtra,Beed,2020-05-09,1,0,1,0,114
9084,Maharashtra,Bhandara,2020-05-09,1,1,0,0,114
9085,Maharashtra,Buldhana,2020-05-09,24,2,21,1,114
9086,Maharashtra,Chandrapur,2020-05-09,4,2,2,0,114
9087,Maharashtra,Dhule,2020-05-09,50,33,14,3,114
9088,Maharashtra,Gondia,2020-05-09,1,0,1,0,114
9089,Maharashtra,Hingoli,2020-05-09,58,57,1,0,114
9090,Maharashtra,Jalgaon,2020-05-09,133,117,2,14,114
9091,Maharashtra,Jalna,2020-05-09,12,11,1,0,114
9092,Maharashtra,Kolhapur,2020-05-09,19,10,8,1,114
9093,Maharashtra,Latur,2020-05-09,25,16,8,1,114
9094,Maharashtra,Mumbai,2020-05-09,12864,10508,1867,489,114
9095,Maharashtra,Nagpur,2020-05-09,224,159,63,2,114
9096,Maharashtra,Nanded,2020-05-09,33,30,0,3,114
9097,Maharashtra,Nandurbar,2020-05-09,19,14,4,1,114
9098,Maharashtra,Nashik,2020-05-09,595,533,42,20,114
9099,Maharashtra,Osmanabad,2020-05-09,3,0,3,0,114
9100,Maharashtra,Other State,2020-05-09,35,27,0,8,114
9101,Maharashtra,Palghar,2020-05-09,248,130,107,11,114
9102,Maharashtra,Parbhani,2020-05-09,2,0,1,1,114
9103,Maharashtra,Pune,2020-05-09,2225,1346,730,149,114
9104,Maharashtra,Raigad,2020-05-09,226,178,45,3,114
9105,Maharashtra,Ratnagiri,2020-05-09,18,12,5,1,114
9106,Maharashtra,Sangli,2020-05-09,35,8,26,1,114
9107,Maharashtra,Satara,2020-05-09,98,80,16,2,114
9108,Maharashtra,Sindhudurg,2020-05-09,5,4,1,0,114
9109,Maharashtra,Solapur,2020-05-09,190,152,28,10,114
9110,Maharashtra,Thane,2020-05-09,2257,1877,359,21,114
9111,Maharashtra,Unknown,2020-05-09,0,-330,330,0,114
9112,Maharashtra,Washim,2020-05-09,1,0,1,0,114
9113,Maharashtra,Yavatmal,2020-05-09,95,76,19,0,114
9114,Manipur,Imphal East,2020-05-09,1,0,1,0,114
9115,Manipur,Imphal West,2020-05-09,1,0,1,0,114
9116,Meghalaya,East Khasi Hills,2020-05-09,13,2,10,1,114
9117,Mizoram,Aizawl,2020-05-09,1,0,1,0,114
9118,Odisha,Balangir,2020-05-09,2,2,0,0,114
9119,Odisha,Balasore,2020-05-09,27,18,9,0,114
9120,Odisha,Bhadrak,2020-05-09,25,13,12,0,114
9121,Odisha,Cuttack,2020-05-09,2,1,1,0,114
9122,Odisha,Deogarh,2020-05-09,1,1,0,0,114
9123,Odisha,Dhenkanal,2020-05-09,1,0,1,0,114
9124,Odisha,Ganjam,2020-05-09,89,89,0,0,114
9125,Odisha,Jagatsinghpur,2020-05-09,5,5,0,0,114
9126,Odisha,Jajpur,2020-05-09,55,53,2,0,114
9127,Odisha,Jharsuguda,2020-05-09,2,2,0,0,114
9128,Odisha,Kalahandi,2020-05-09,2,0,2,0,114
9129,Odisha,Kendrapara,2020-05-09,8,6,2,0,114
9130,Odisha,Kendujhar,2020-05-09,2,2,0,0,114
9131,Odisha,Khordha,2020-05-09,50,16,32,2,114
9132,Odisha,Koraput,2020-05-09,1,1,0,0,114
9133,Odisha,Mayurbhanj,2020-05-09,7,7,0,0,114
9134,Odisha,Nayagarh,2020-05-09,1,1,0,0,114
9135,Odisha,Puri,2020-05-09,1,0,1,0,114
9136,Odisha,Sundargarh,2020-05-09,13,7,6,0,114
9137,Puducherry,Mahe,2020-05-09,2,0,2,0,114
9138,Puducherry,Puducherry,2020-05-09,8,2,6,0,114
9139,Punjab,Amritsar,2020-05-09,288,277,8,3,114
9140,Punjab,Barnala,2020-05-09,21,19,1,1,114
9141,Punjab,Bathinda,2020-05-09,40,40,0,0,114
9142,Punjab,Faridkot,2020-05-09,45,42,3,0,114
9143,Punjab,Fatehgarh Sahib,2020-05-09,29,27,2,0,114
9144,Punjab,Fazilka,2020-05-09,39,39,0,0,114
9145,Punjab,Ferozepur,2020-05-09,43,41,1,1,114
9146,Punjab,Gurdaspur,2020-05-09,115,114,0,1,114
9147,Punjab,Hoshiarpur,2020-05-09,90,80,6,4,114
9148,Punjab,Jalandhar,2020-05-09,175,157,13,5,114
9149,Punjab,Kapurthala,2020-05-09,24,20,2,2,114
9150,Punjab,Ludhiana,2020-05-09,125,111,8,6,114
9151,Punjab,Mansa,2020-05-09,20,15,5,0,114
9152,Punjab,Moga,2020-05-09,56,52,4,0,114
9153,Punjab,Pathankot,2020-05-09,29,18,10,1,114
9154,Punjab,Patiala,2020-05-09,96,76,18,2,114
9155,Punjab,Rupnagar,2020-05-09,18,15,2,1,114
9156,Punjab,S.A.S. Nagar,2020-05-09,95,40,52,3,114
9157,Punjab,Sangrur,2020-05-09,88,85,3,0,114
9158,Punjab,Shahid Bhagat Singh Nagar,2020-05-09,104,85,18,1,114
9159,Punjab,Sri Muktsar Sahib,2020-05-09,65,64,1,0,114
9160,Punjab,Tarn Taran,2020-05-09,157,157,0,0,114
9161,Rajasthan,Ajmer,2020-05-09,211,139,68,4,114
9162,Rajasthan,Alwar,2020-05-09,20,13,6,1,114
9163,Rajasthan,BSF Camp,2020-05-09,42,42,0,0,114
9164,Rajasthan,Banswara,2020-05-09,66,8,58,0,114
9165,Rajasthan,Baran,2020-05-09,1,1,0,0,114
9166,Rajasthan,Barmer,2020-05-09,4,3,1,0,114
9167,Rajasthan,Bharatpur,2020-05-09,116,9,105,2,114
9168,Rajasthan,Bhilwara,2020-05-09,43,6,35,2,114
9169,Rajasthan,Bikaner,2020-05-09,38,1,36,1,114
9170,Rajasthan,Chittorgarh,2020-05-09,136,134,0,2,114
9171,Rajasthan,Churu,2020-05-09,17,2,14,1,114
9172,Rajasthan,Dausa,2020-05-09,22,1,21,0,114
9173,Rajasthan,Dholpur,2020-05-09,21,16,5,0,114
9174,Rajasthan,Dungarpur,2020-05-09,9,4,5,0,114
9175,Rajasthan,Evacuees,2020-05-09,61,0,61,0,114
9176,Rajasthan,Hanumangarh,2020-05-09,11,0,11,0,114
9177,Rajasthan,Italians,2020-05-09,2,0,2,0,114
9178,Rajasthan,Jaipur,2020-05-09,1196,368,772,56,114
9179,Rajasthan,Jaisalmer,2020-05-09,35,4,31,0,114
9180,Rajasthan,Jalore,2020-05-09,7,7,0,0,114
9181,Rajasthan,Jhalawar,2020-05-09,47,6,41,0,114
9182,Rajasthan,Jhunjhunu,2020-05-09,42,0,42,0,114
9183,Rajasthan,Jodhpur,2020-05-09,862,450,396,16,114
9184,Rajasthan,Karauli,2020-05-09,5,1,3,1,114
9185,Rajasthan,Kota,2020-05-09,233,39,183,11,114
9186,Rajasthan,Nagaur,2020-05-09,119,11,106,2,114
9187,Rajasthan,Other State,2020-05-09,2,0,0,2,114
9188,Rajasthan,Pali,2020-05-09,60,58,2,0,114
9189,Rajasthan,Pratapgarh,2020-05-09,4,1,2,1,114
9190,Rajasthan,Rajsamand,2020-05-09,15,13,2,0,114
9191,Rajasthan,Sawai Madhopur,2020-05-09,10,1,8,1,114
9192,Rajasthan,Sikar,2020-05-09,9,4,3,2,114
9193,Rajasthan,Sirohi,2020-05-09,3,3,0,0,114
9194,Rajasthan,Tonk,2020-05-09,136,4,131,1,114
9195,Rajasthan,Udaipur,2020-05-09,103,91,12,0,114
9196,Tamil Nadu,Ariyalur,2020-05-09,261,255,6,0,114
9197,Tamil Nadu,Chengalpattu,2020-05-09,218,165,51,2,114
9198,Tamil Nadu,Chennai,2020-05-09,3325,2752,545,28,114
9199,Tamil Nadu,Coimbatore,2020-05-09,146,5,140,1,114
9200,Tamil Nadu,Cuddalore,2020-05-09,393,366,27,0,114
9201,Tamil Nadu,Dharmapuri,2020-05-09,4,3,1,0,114
9202,Tamil Nadu,Dindigul,2020-05-09,108,28,79,1,114
9203,Tamil Nadu,Erode,2020-05-09,70,0,69,1,114
9204,Tamil Nadu,Kallakurichi,2020-05-09,55,51,4,0,114
9205,Tamil Nadu,Kancheepuram,2020-05-09,113,100,12,1,114
9206,Tamil Nadu,Kanyakumari,2020-05-09,25,9,16,0,114
9207,Tamil Nadu,Karur,2020-05-09,46,4,42,0,114
9208,Tamil Nadu,Krishnagiri,2020-05-09,10,10,0,0,114
9209,Tamil Nadu,Madurai,2020-05-09,114,42,70,2,114
9210,Tamil Nadu,Nagapattinam,2020-05-09,45,1,44,0,114
9211,Tamil Nadu,Namakkal,2020-05-09,77,22,55,0,114
9212,Tamil Nadu,Nilgiris,2020-05-09,15,4,11,0,114
9213,Tamil Nadu,Perambalur,2020-05-09,104,99,5,0,114
9214,Tamil Nadu,Pudukkottai,2020-05-09,5,4,1,0,114
9215,Tamil Nadu,Ramanathapuram,2020-05-09,26,9,16,1,114
9216,Tamil Nadu,Ranipet,2020-05-09,59,21,38,0,114
9217,Tamil Nadu,Salem,2020-05-09,35,7,28,0,114
9218,Tamil Nadu,Sivaganga,2020-05-09,12,0,12,0,114
9219,Tamil Nadu,Tenkasi,2020-05-09,49,33,16,0,114
9220,Tamil Nadu,Thanjavur,2020-05-09,61,16,45,0,114
9221,Tamil Nadu,Theni,2020-05-09,57,14,42,1,114
9222,Tamil Nadu,Thiruvallur,2020-05-09,299,237,61,1,114
9223,Tamil Nadu,Thiruvarur,2020-05-09,33,9,24,0,114
9224,Tamil Nadu,Thoothukkudi,2020-05-09,30,3,26,1,114
9225,Tamil Nadu,Tiruchirappalli,2020-05-09,63,13,50,0,114
9226,Tamil Nadu,Tirunelveli,2020-05-09,83,23,59,1,114
9227,Tamil Nadu,Tirupathur,2020-05-09,27,9,18,0,114
9228,Tamil Nadu,Tiruppur,2020-05-09,114,2,112,0,114
9229,Tamil Nadu,Tiruvannamalai,2020-05-09,83,71,12,0,114
9230,Tamil Nadu,Vellore,2020-05-09,30,12,17,1,114
9231,Tamil Nadu,Viluppuram,2020-05-09,302,265,35,2,114
9232,Tamil Nadu,Virudhunagar,2020-05-09,38,3,35,0,114
9233,Telangana,Adilabad,2020-05-09,21,6,15,0,114
9234,Telangana,Bhadradri Kothagudem,2020-05-09,4,0,4,0,114
9235,Telangana,Hyderabad,2020-05-09,654,388,245,21,114
9236,Telangana,Jagtial,2020-05-09,4,2,2,0,114
9237,Telangana,Jangaon,2020-05-09,3,2,1,0,114
9238,Telangana,Jayashankar Bhupalapally,2020-05-09,3,3,0,0,114
9239,Telangana,Jogulamba Gadwal,2020-05-09,45,19,25,1,114
9240,Telangana,Kamareddy,2020-05-09,12,4,8,0,114
9241,Telangana,Karimnagar,2020-05-09,19,4,15,0,114
9242,Telangana,Khammam,2020-05-09,8,5,3,0,114
9243,Telangana,Komaram Bheem,2020-05-09,7,7,0,0,114
9244,Telangana,Mahabubabad,2020-05-09,1,0,1,0,114
9245,Telangana,Mahabubnagar,2020-05-09,11,3,8,0,114
9246,Telangana,Mancherial,2020-05-09,1,0,0,1,114
9247,Telangana,Medak,2020-05-09,5,1,4,0,114
9248,Telangana,Medchal Malkajgiri,2020-05-09,22,14,7,1,114
9249,Telangana,Mulugu,2020-05-09,2,0,2,0,114
9250,Telangana,Nagarkurnool,2020-05-09,2,0,2,0,114
9251,Telangana,Nalgonda,2020-05-09,17,5,12,0,114
9252,Telangana,Narayanpet,2020-05-09,1,0,0,1,114
9253,Telangana,Nirmal,2020-05-09,20,8,12,0,114
9254,Telangana,Nizamabad,2020-05-09,61,31,30,0,114
9255,Telangana,Other State,2020-05-09,4,4,0,0,114
