,DaysFromFirstDate,State,district,Gender_F,Gender_M,Gender_Non-Binary,Population.1,Graduate_Education,Main_source_of_drinking_water_Spring_Households,Main_source_of_drinking_water_Tubewell_Borehole_Households,Male_Literate,zone,Main_Workers,Positive,Age_Group_50,Having_latrine_facility_within_the_premises_Total_Households,NumCommunityHealthCenters_HMIS,recovered,NumRuralBeds_NHP18,Sikhs,Not_having_latrine_facility_within_the_premises_Alternative_source_Open_Households,Literate,Age_not_stated,Total_Education,Households_with_Bicycle,Higher_Education,Households_with_Telephone_Mobile_Phone,Muslims,Households_with_separate_kitchen_Cooking_inside_house,Married_couples_4_Households,Workers,Other_Workers,Households_with_Television,Age_Group_0_29,Other_Education,Area,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Households_with_Radio_Transistor,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,type_Collection Site,Married_couples_5__Households,Agricultural_Workers,Households_with_Computer,Buddhists,Condition_of_occupied_census_houses_Dilapidated_Households,Total_Power_Parity,Households_with_Telephone_Mobile_Phone_Landline_only,Female,Illiterate_Education,Power_Parity_Less_than_Rs_45000,Housholds_with_Electric_Lighting,Married_couples_3_Households,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Jains,NumDistrictHospitals_HMIS,Male_Workers,Location_of_drinking_water_source_Near_the_premises_Households,Households,Rural_population,District_code,Cultivator_Workers,Households_with_Telephone_Mobile_Phone_Both,Age_Group_30_49,Ownership_Owned_Households,Marginal_Workers,Household_size_5_persons_Households,Households_with_Car_Jeep_Van,Power_Parity_Rs_45000_90000,Ownership_Rented_Households,Household_size_3_to_5_persons_Households,confirmed,Type_of_latrine_facility_Flush_pour_flush_latrine_connected_to_other_system_Households,Location_of_drinking_water_source_Away_Households,type_Private Laboratory,Gender_Ratio,Main_source_of_drinking_water_Tapwater_Households,Others_Religions,active,Power_Parity_Rs_45000_150000,Household_size_2_persons_Households,Type_of_latrine_facility_Other_latrine_Households,Power_Parity_Rs_425000_545000,Middle_Education,Power_Parity_Rs_240000_330000,Having_bathing_facility_Total_Households,Urban_Households,deceased,Married_couples_1_Households,Female_ST,Negative,Power_Parity_Above_Rs_545000,Households_with_Scooter_Motorcycle_Moped,Household_size_1_to_2_persons,Household_size_9_persons_and_above_Households,NumUrbanBeds_NHP18,Household_size_3_persons_Households,type_Government Laboratory,Type_of_fuel_used_for_cooking_Any_other_Households,Type_of_bathing_facility_Enclosure_without_roof_Households,Main_source_of_drinking_water_Other_sources_Households,Urban_population,NumPrimaryHealthCenters_HMIS,Power_Parity_Rs_150000_330000,Religion_Not_Stated,Male_ST,Power_Parity_Rs_330000_425000,SC,Female_SC,NumPublicBeds_HMIS,Household_size_1_person_Households,Male_SC,Main_source_of_drinking_water_Un_covered_well_Households,ST,Female_Workers,Household_size_6_8_persons_Households,Primary_Education,Married_couples_None_Households,Type_of_latrine_facility_Night_soil_disposed_into_open_drain_Households,Density,Power_Parity_Rs_150000_240000,Households_with_Telephone_Mobile_Phone_Mobile_only,TotalSamples,Households_with_Internet,Type_of_latrine_facility_Pit_latrine_Households,Non_Workers,Household_Workers,Hindus,Power_Parity_Rs_90000_150000,LPG_or_PNG_Households,TotalPublicHealthFacilities_HMIS,Power_Parity_Rs_330000_545000,Not_having_bathing_facility_within_the_premises_Total_Households,Main_source_of_drinking_water_River_Canal_Households,Male,Married_couples_2_Households,NumUrbanHospitals_NHP18,Secondary_Education,NumRuralHospitals_NHP18,Female_Literate,Nationality,Population,NumSubDistrictHospitals_HMIS,Christians,Location_of_drinking_water_source_Within_the_premises_Households,Below_Primary_Education,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Household_size_4_persons_Households,Literate_Education,Married_couples_3_or_more_Households,Rural_Households
137,7,Bihar,Sitamarhi,0,1,0,3423574,70549,64,3523,885188,1,753645,346,449035,152392,63,0,6083,261,573730,1436794,28217,3488656,317432,92783,340890,740101,642364,1464,1114583,224732,61089,2206340,11936,"94,163",710373,252121,3144,0,344,635907,42461,253,45624,2679,12246,1620322,1852765,866,66263,7662,7058,188,43,865929,358607,856964,92341436,206,216012,9864,739982,720630,360938,129240,7292,1150,6856,357069,1,19791,122665,0,918,10992,20,1,1670,113986,2963,22,196321,10,217626,49670,0,602916,1404,2299,29,38576,137053,28186,5936,102555,6,11322,150255,6150,11758016,2007,79,7543,1585,14,405714,192090,17796,23067,213624,2238,2989,248654,210775,394422,61687,1191,"1,102",69,318780,19790,3460,12987,2308991,37932,2672311,520,39465,2146,36,515457,302,1803252,59010,103,136500,930,551606,India,104099452,33,2897,251811,733380,542,125274,1635891,9470,807294
138,7,Chandigarh,Chandigarh,9,2,0,1055450,174528,36,2001,465346,3,385929,56,148945,206017,2,17,0,138329,7578,805438,346,915756,135055,98786,209783,51447,226263,676,404136,395072,193932,602411,20188,114,6167,65936,67323,0,119,1687,78113,1160,8256,34145,14027,474787,184265,893,231204,4872,1372,1960,4,328159,27384,298367,28991,55,2578,47345,303748,112043,18207,44396,60494,3631,110377,144460,56,542,5182,0,818,227354,246,39,10783,24396,196,4461,114209,2444,210801,289456,0,162464,0,857,7897,109701,39616,7984,778,36024,3,263,7208,1120,1026459,40,6729,1014,0,3382,199086,92730,3756,15220,106356,45,0,75977,43001,118667,42854,164,"9,252",4285,148411,924,44283,1178,651314,4799,852574,7152,168344,47,7843,24260,12,580663,24076,4,124707,0,340092,India,1055450,1,8720,202495,80406,204,64040,731491,5667,8911
139,7,Jammu and Kashmir,Srinagar,1,0,0,1236829,121856,55,692,431746,3,330547,565,190330,164002,0,50,0,12187,2448,748584,1700,1214274,44501,132727,157875,1177342,164293,1075,407188,364457,152945,693238,32114,"125,535",1563,129337,22024,0,251,10408,33831,285,3715,3099,12717,585705,310225,251,165403,6314,1105,74,0,333151,7457,262239,9064220,10,12228,24605,351561,160923,76641,41505,34586,427,5135,94928,86,8101,2815,0,890,164426,2,34,1095,6626,39455,370,178723,380,164263,257721,2,117581,3914,16054,445,39804,8952,13946,0,15425,4,83,2302,317,3202812,0,699,1653,5021,240,1068,73,0,2326,995,38,8935,74037,49622,173309,18993,33799,98,319,120553,16619,16413,4430,829641,20095,42540,668,138119,0,610,3185,669,651124,23234,0,176409,0,316838,India,12267032,0,2746,157176,88911,64,37998,904049,7640,4518
140,7,Karnataka,Gadag,0,1,0,1064570,42053,424,18113,397178,2,423451,523,183409,45668,207,0,21072,231,148545,700177,514,1008937,73191,63816,128416,143665,212163,1670,495722,152486,104708,601578,12822,"191,791",29366,29345,4457,0,488,200310,15625,79,9721,1699,10794,527423,306138,218,198064,8075,24005,5993,42,310412,96873,291972,37469335,561,127441,9204,279069,175742,72271,45876,5205,479,32788,121985,5,2903,54924,5,973,156686,74,4,881,18430,951,187,112703,97,191541,111906,1,146711,30679,48508,49,30957,27127,15426,49093,27970,12,166,33943,2064,23625962,2547,229,3346,30975,136,174196,86451,56333,8697,87745,4690,61654,185310,51064,244640,30158,477,319,132,108418,50512,3373,4322,568848,15485,907750,402,31959,2943,323,24061,1914,537147,28500,374,105150,2471,302999,India,61095297,147,3432,63805,121615,19603,48139,702799,10233,180066
141,7,Rajasthan,Kota,0,1,0,1951014,167778,104,32662,765396,3,577548,2364,275396,195286,579,98,21088,11058,177058,1298345,2248,1906012,150716,118710,283909,243993,348345,3084,748811,448432,236764,1177474,27485,"342,239",144578,56930,25780,0,743,134992,36297,280,8541,3394,11234,929853,588142,254,339899,15559,4043,25742,33,534650,113176,515189,51500352,127,140262,27038,495896,300393,171263,79008,24848,924,69588,205204,189,4373,45799,1,928,225351,286,84,1948,32368,10351,247,250092,174,265337,311735,7,263575,87388,85834,375,147206,47381,24159,10760,43571,8,372,75521,2528,17048085,2463,418,2683,96428,152,405408,194247,51844,15013,211161,4748,183816,214161,103081,294591,36430,9880,201,244,245637,92506,12843,1893,1202203,25125,1661307,1024,165563,3139,399,114488,524,1021161,60434,150,172538,602,532949,India,68548437,64,5665,220850,286676,887,82625,1317870,19386,203454
142,7,Tamil Nadu,Chennai,32,72,0,4646732,905515,1061,43461,1968079,3,1619554,2058,899279,1057802,385,195,40179,2851,6553,3776276,6894,4061097,409796,464207,1017122,439270,1092062,1926,1817297,1751824,1055696,2271657,67277,"130,058",170162,398414,264763,0,414,13674,355838,2804,9435,15742,114191,2310888,419065,471,1096334,15288,19543,51708,32,1369302,245763,1314125,37229590,603,14454,214074,1468902,522493,197743,182588,146388,2117,565934,798018,678,2587,16519,10,996,908587,1759,475,5802,139139,3927,1214,720331,1866,1073399,1314125,8,859219,4854,97908,3686,515581,169721,15916,37353,237897,16,619,15930,18353,34917440,1854,3820,38356,5207,748,779667,390666,72616,30582,389001,3500,10061,447995,122912,516445,118340,2888,555,1954,688857,101874,217368,7440,2829435,37345,3751322,3685,910262,2581,1962,33168,49,2335844,111380,525,801050,692,1808197,India,72147030,310,358662,844285,167207,80,377533,3642032,17628,0
143,7,Tamil Nadu,Kancheepuram,0,1,0,3998252,526886,1413,129924,1611461,3,1367378,2058,715895,651240,385,7,40179,1620,323242,3013382,5581,3546183,425865,312208,832716,173785,822329,1025,1673814,1257225,904619,2076492,67354,"130,058",163172,240359,137686,0,155,272514,200738,990,13344,8349,63983,1985294,678374,541,961161,10013,32942,4962,32,1181308,496248,1213504,37229590,604,89343,103399,1200284,700252,306436,179266,68427,1993,281627,701330,19,9949,61890,10,996,732354,756,12,3958,128984,9902,832,608188,560,805076,774705,0,761575,20605,97908,797,418526,166082,11202,37353,196143,16,475,132855,26856,34917440,1854,1698,21978,20605,522,948081,473817,72616,37098,474264,39231,41210,492506,115195,535947,123421,5912,555,1138,665334,101874,100322,51093,2324438,54732,3537399,1965,622095,2581,1354,188733,1411,2012958,97620,525,634172,692,1401921,India,72147030,310,256762,435671,183054,3262,325921,2867809,11193,438799
144,7,Tamil Nadu,Namakkal,0,2,0,1726601,169206,578,61860,653312,3,839152,2058,397064,194417,385,45,40179,183,209494,1176131,1219,1588778,262313,126468,352439,32483,378236,145,898245,447249,418420,817905,21582,"130,058",66003,138294,19466,0,14,253726,31581,108,7462,3824,22258,857321,388418,309,441044,2788,6595,84,32,531463,308684,627484,37229590,609,158473,29271,510413,343287,59093,67297,18550,1050,126986,313747,61,4415,28446,10,996,365810,199,16,1940,87385,2274,358,247516,241,330625,257127,0,354019,27676,97908,249,212434,124286,1692,37353,100172,16,263,98709,3523,34917440,1854,747,2983,29383,220,345392,171419,72616,36901,173973,35099,57059,366782,38032,297179,75446,1361,555,506,300910,101874,8960,49551,828356,38797,1673652,890,265276,2581,578,147132,2340,869280,45345,525,214836,692,522819,India,72147030,310,16909,140627,123573,154,146278,1200360,2947,370357
145,8,Bihar,Aurangabad,1,0,0,2540073,91371,170,2770,868733,2,480286,383,340948,84329,63,0,6083,295,298422,1466002,7585,2618129,195301,136783,235248,237353,367543,11594,837770,192497,45871,1626969,8329,"94,163",349524,102946,2292,0,5613,426096,31168,334,25019,2215,8511,1221389,784131,585,44456,32349,6326,775,43,599157,101279,477297,92341436,235,178525,5268,564571,377134,357484,62063,7145,940,6754,137515,8,4133,38179,0,918,13998,19,8,1375,23974,1849,27,302662,12,166509,49006,0,221195,533,2299,29,32335,30619,75580,5936,27722,6,4141,116469,5513,11758016,2007,182,7946,500,17,612064,295903,17796,6645,316161,12987,1033,238613,143408,482199,27729,867,"1,102",170,221469,21180,2362,5123,1702303,40652,2291133,435,24106,2146,44,220613,221,1318684,88642,103,253142,930,597269,India,104099452,33,2218,247664,559512,422,47730,1833998,49556,428291
146,8,Bihar,Begusarai,0,2,0,2970541,101836,135,4641,918507,2,591811,383,369996,186662,63,5,6083,402,399392,1548673,3983,3064885,295852,144783,334335,407348,494402,2970,938182,303110,76761,1951688,14599,"94,163",547417,106532,4767,0,1013,430870,43127,229,67430,2354,13978,1402881,1242551,751,120373,12420,9665,276,43,715345,219003,733625,92341436,222,146035,10447,644874,577162,346371,112067,9821,1029,10968,286725,11,34003,63453,0,918,21384,57,6,1476,71413,2975,8,291877,5,193224,139248,0,473100,749,2299,18,41377,85210,39525,5936,73578,6,5170,123977,8661,11758016,2007,97,5690,848,5,432270,204789,17796,13797,227481,14845,1597,222837,184650,484502,46964,1415,"1,102",92,309910,21180,4644,31220,2032359,58167,2554330,447,49493,2146,13,402886,211,1567660,59643,103,207136,930,630166,India,104099452,33,2209,313654,577601,658,101080,1822334,16403,594377
147,8,Bihar,Bhojpur,1,1,0,2728407,131137,81,3508,973486,2,512009,383,387389,112983,63,1,6083,544,296961,1599151,5559,3177665,206776,163303,268330,197819,386150,13900,822493,218737,87879,1722387,10630,"94,163",387248,119372,4227,0,7473,364875,34658,647,35885,2600,11934,1298027,1005140,602,62153,36903,5428,1472,43,640283,78650,511927,92341436,231,190896,9622,613072,401256,310484,63618,7391,1068,9625,142899,11,6854,24348,0,918,15589,48,10,1603,25259,2527,48,367059,21,216412,77368,0,228026,6614,2299,53,43689,33629,88646,5936,29472,6,6058,152852,4615,11758016,2007,264,7496,7363,30,425402,202686,17796,8370,222716,4543,13977,182210,150381,605307,34932,1326,"1,102",243,246774,21180,3661,7772,1905914,47985,2518216,535,45763,2146,78,199143,268,1430380,94321,103,313509,930,625665,India,104099452,33,2165,312557,581580,464,49809,2172525,58276,434559
148,8,Bihar,Buxar,7,7,0,1706352,64117,94,3437,593544,3,328547,383,253998,64826,63,1,6083,248,194429,989807,2228,1802491,137996,89306,174119,105423,244087,9136,538322,127938,48405,1074754,5224,"94,163",240965,78643,2034,0,5116,251790,19324,5090,27055,1556,7107,818375,457814,392,46760,23401,4002,97,43,402180,54463,334657,92341436,232,132472,4408,375372,254972,209775,40198,5341,653,4718,88936,40,3597,19459,0,918,10728,57,39,966,15443,1201,19,256124,8,130771,35405,0,144919,12722,2299,25,26325,20068,56545,5936,18203,6,2628,92957,3395,11758016,2007,143,1858,14102,12,251737,119916,17796,4625,131821,4471,26824,136142,96849,420187,20387,589,"1,102",135,162604,21180,1784,3645,1168030,26122,1591454,313,27362,2146,31,131627,212,887977,59439,103,178044,930,396263,India,104099452,33,2125,188476,331675,301,30535,1344677,37653,299252
149,8,Bihar,Darbhanga,3,1,0,3937385,129597,111,38607,1125566,2,731347,383,529314,202524,63,0,6083,832,592201,1816634,6756,4231743,320695,152540,440719,881476,592006,2468,1223640,300006,80085,2535344,26073,"94,163",771056,199508,5197,0,654,642115,53205,245,65837,3514,17179,1877436,2203198,994,127442,13027,11188,236,43,947927,332426,1002713,92341436,215,236673,15973,865971,785953,492293,151930,10325,1489,10615,396000,5,22536,127849,0,918,19499,101,5,2184,97067,3717,37,332382,16,247667,95539,0,634400,1411,2299,49,52586,115803,44346,5936,102760,6,16793,175999,8972,11758016,2007,227,8232,1361,23,615688,293361,17796,18736,322327,868,2772,275713,249637,490534,73321,1779,"1,102",211,407567,21180,6280,23778,2713745,44846,3042729,695,59510,2146,60,558119,860,2059949,81916,103,224622,930,691068,India,104099452,33,3534,345511,672797,1245,141310,2028545,16149,907174
150,8,Bihar,Madhepura,1,0,0,2001762,44955,70,9086,517666,2,443507,383,242382,52388,63,0,6083,170,345092,834577,3374,2077788,169936,79891,182773,241760,206218,1211,777546,86328,23209,1311771,6509,"94,163",384905,74766,1231,0,305,484062,23309,60,25170,1494,5950,954203,1202278,487,23236,6610,6937,133,43,496046,153322,510278,92341436,213,190809,5387,444235,394241,334039,77776,4560,651,3072,203093,2,8665,28868,0,918,6388,81,2,936,46102,1103,7,114474,3,139028,24000,0,324221,6090,2299,12,21254,52192,19067,5936,52354,6,3444,119783,6436,11758016,2007,48,4387,6442,4,346275,166938,17796,6090,179337,1604,12532,281500,126649,189431,26324,430,"1,102",45,171436,21180,1397,8952,1224216,16347,1753829,285,12302,2146,11,261973,148,1047559,42330,103,99437,930,316911,India,104099452,33,1342,218811,340813,283,72963,875510,8126,486278
151,8,Bihar,Patna,3,0,0,5838465,452340,463,90643,2028047,3,1371267,383,815638,507581,63,5,6083,4803,433555,3459679,13609,7511199,430595,463361,662665,439952,899309,18736,1881886,867118,453344,3626564,46126,"94,163",666585,227469,61156,0,7766,658203,132582,1062,71080,7065,38617,2759953,2590473,1091,546859,60090,17401,2151,43,1436411,252246,1210094,92341436,230,271216,33562,1382654,829728,510619,175456,49821,2325,104162,411646,42,24702,97253,0,918,231255,203,37,4202,60489,7981,293,920051,129,562795,552103,0,609661,4352,2299,476,176114,78118,139437,5936,83095,6,11250,223867,14948,11758016,2007,821,21668,4717,180,920918,438830,17796,17629,482088,32808,9069,445475,328240,1095655,77267,4474,"1,102",692,590486,21180,40692,33740,3956579,85349,5356075,1877,321307,2146,473,394646,885,3078512,183921,103,698351,930,1431632,India,104099452,33,12551,607942,1244842,1105,153095,4920726,86592,657991
152,8,Bihar,Rohtas,1,2,0,2959918,161555,121,5158,1061783,3,542439,383,407193,128652,63,0,6083,2569,322377,1799832,3809,3065196,224824,194928,312557,300487,432151,13663,924879,252736,106218,1875174,16006,"94,163",412516,123491,4727,0,7318,405544,36279,1584,28748,1555,12400,1416372,876443,299,114893,37743,6761,252,43,707939,73129,608061,92341436,234,218087,8169,673742,433720,382440,75928,10819,588,15995,166203,34,6234,26201,0,918,25242,537,34,951,27143,2969,45,399053,20,248462,95678,0,260042,15251,2299,46,49892,35246,87548,5936,32977,6,5119,163333,5613,11758016,2007,187,6185,16399,28,549546,262950,17796,8103,286596,8126,31650,216940,166881,548971,33837,1544,"1,102",167,291988,21180,4594,5419,2035039,48512,2645415,363,41659,2146,73,207416,556,1543546,103275,103,333053,930,738049,India,104099452,33,2889,356548,535187,471,57298,2188753,58724,512383
153,8,Bihar,Sitamarhi,1,0,0,3423574,70549,64,3523,885188,1,753645,383,449035,152392,63,0,6083,261,573730,1436794,28217,3488656,317432,92783,340890,740101,642364,1464,1114583,224732,61089,2206340,11936,"94,163",710373,252121,3144,0,344,635907,42461,253,45624,2679,12246,1620322,1852765,866,66263,7662,7058,188,43,865929,358607,856964,92341436,206,216012,9864,739982,720630,360938,129240,7292,1150,6856,357069,2,19791,122665,0,918,10992,20,2,1670,113986,2963,22,196321,10,217626,49670,0,602916,1404,2299,29,38576,137053,28186,5936,102555,6,11322,150255,6150,11758016,2007,79,7543,1585,14,405714,192090,17796,23067,213624,2238,2989,248654,210775,394422,61687,1191,"1,102",69,318780,21180,3460,12987,2308991,37932,2672311,520,39465,2146,36,515457,302,1803252,59010,103,136500,930,551606,India,104099452,33,2897,251811,733380,542,125274,1635891,9470,807294
154,8,Bihar,Vaishali,1,0,0,3495021,124448,183,11051,1152576,2,716006,383,486032,171904,63,0,6083,707,453163,1926740,73156,3750438,397202,178320,390123,333980,563063,8375,1060344,265732,101269,2176701,9094,"94,163",569778,200083,4366,0,2862,502637,39564,362,76918,2930,15248,1650486,1479152,773,70001,30410,8111,246,43,858648,295371,750811,92341436,220,255017,9675,759132,620927,344338,122845,11316,1254,6879,285265,3,22210,77755,0,918,18159,71,2,1827,51344,2385,27,370247,12,208882,51494,1,435592,1042,2299,35,60246,61912,67578,5936,61291,6,7339,152019,6561,11758016,2007,252,5106,1232,17,738031,350204,17796,10568,387827,31303,2274,201696,217871,487594,43282,861,"1,102",240,365200,21180,4810,20756,2434677,36958,3152346,573,47300,2146,44,423744,458,1844535,112105,103,291392,930,774164,India,104099452,33,2203,259500,810191,909,101129,2271286,41647,699317
155,8,Chandigarh,Chandigarh,5,6,0,1055450,174528,36,2001,465346,3,385929,67,148945,206017,2,17,0,138329,7578,805438,346,915756,135055,98786,209783,51447,226263,676,404136,395072,193932,602411,20188,114,6167,65936,67323,0,119,1687,78113,1160,8256,34145,14027,474787,184265,893,231204,4872,1372,1960,4,328159,27384,298367,28991,55,2578,47345,303748,112043,18207,44396,60494,3631,110377,144460,68,542,5182,0,818,227354,246,51,10783,24396,196,4461,114209,2444,210801,289456,0,162464,0,922,7897,109701,39616,7984,778,36024,3,263,7208,1120,1026459,40,6729,1014,0,3382,199086,92730,3756,15220,106356,45,0,75977,43001,118667,42854,164,"9,252",4285,148411,1012,44283,1178,651314,4799,852574,7152,168344,47,7843,24260,12,580663,24076,4,124707,0,340092,India,1055450,1,8720,202495,80406,204,64040,731491,5667,8911
156,8,Gujarat,Rajkot,1,0,0,3804558,266295,238,41220,1514075,2,1324783,4082,659576,543342,385,16,11715,1918,217110,2725056,11543,3479411,355586,204306,651936,361388,689314,4248,1479050,891628,571843,2080568,29924,"196,024",79342,211531,52563,0,776,214285,67370,1170,9724,8498,30503,1830113,738660,455,747352,30574,29434,33591,37,1159480,114748,1181006,34694609,476,349357,62685,1052871,644828,154267,156491,55289,1709,111779,446694,58,8555,62687,4,919,651594,269,41,4031,70528,4758,942,402240,866,593448,721532,1,530055,11513,55406,894,428744,94572,41410,20565,100983,10,635,33164,25539,25745083,1770,1600,3338,12504,576,290169,140387,41129,24044,149782,12904,24017,319570,199955,913928,73551,4125,308,734,558748,59488,21785,42820,2325508,23780,3397406,2322,362140,2236,1518,189183,1540,1974445,143427,122,540278,364,1210981,India,60439692,44,5478,605196,383780,2117,189220,2740751,35598,459474
157,8,Gujarat,Surat,1,2,0,6081322,379505,167,117310,2687468,3,2405288,4082,723415,1103767,385,40,11715,5703,149810,4571410,53718,5438048,397563,433651,995637,660772,1275151,6081,2553542,2076214,788447,3563443,79862,"196,024",207420,395329,112976,0,1103,325739,149331,12902,8298,16368,39959,2679098,942150,712,1252452,42215,21375,112835,37,2142819,228438,1899838,34694609,492,109549,100342,1740746,788508,148254,254274,106983,2970,478407,788695,601,5294,62145,4,919,1047402,3920,539,7398,126211,5698,1924,807021,1700,1150519,1529998,22,854742,424863,55406,1684,530528,174440,59925,20565,193437,10,1308,157733,20722,25745083,1770,3480,3945,432089,1170,158115,75913,41129,48229,82202,12286,856952,410723,276610,1332690,216710,4989,308,1780,855336,59488,55694,23291,3527780,42040,5260193,4428,815423,2236,3094,149151,402,3402224,178819,122,896927,364,1883942,India,60439692,44,21052,1009087,566242,84,340984,4495898,49399,369840
158,8,Gujarat,Vadodara,2,1,0,4165626,314960,1387,39945,1614087,3,1360660,4082,733710,543474,385,87,11715,9340,323337,2893080,28401,3778551,399901,268451,583926,384579,820324,4634,1693473,793306,497049,2213474,60177,"196,024",198108,264896,95845,0,824,570361,117818,2069,11888,9753,37602,2011890,910219,473,798277,36738,14552,27650,37,1233312,218599,1240425,34694609,486,312126,83851,1190041,771779,332813,165191,72630,1780,88479,502358,270,7288,94469,4,919,639002,1124,167,4617,87480,1375,905,457662,924,632580,692971,16,566507,563236,55406,1360,351423,122649,49094,20565,124359,10,276,108542,7232,25745083,1770,1813,3110,586665,584,221629,107027,41129,35169,114602,16732,1149901,460161,206020,865726,98592,908,308,889,462473,59488,53606,28086,2472153,17680,3713941,2837,411734,2236,1489,247541,5373,2153736,172826,122,504732,364,1278993,India,60439692,44,23813,567053,396624,560,212808,2868332,42196,547454
159,8,Karnataka,Davanagere,1,0,0,1945497,123863,305,92179,720637,2,705099,535,336173,188046,207,2,21072,307,205125,1308540,2255,1943790,146389,154781,284572,265805,391623,2466,875207,317050,256051,1068518,32375,"191,791",109075,44415,15464,0,675,295873,39416,164,19580,3062,23773,959097,467414,406,372671,12634,7637,6417,42,585639,208670,530691,37469335,567,230846,21280,538551,320621,170108,85525,15449,865,73448,249307,3,3885,74855,5,973,282186,1743,1,1588,31291,5397,337,206686,169,353628,176011,0,285888,115304,53241,91,90291,42195,23597,49093,54589,12,345,61319,2370,23625962,2547,402,7176,117808,237,392595,194296,56333,10904,198299,3072,233112,289568,89741,446793,49045,3557,319,233,239519,55404,7320,77157,1070290,31438,1658465,723,100812,2943,574,51212,4433,986400,54132,374,269748,2471,587903,India,61095297,147,5420,121315,242130,529,109193,1476376,15775,354680
160,8,Rajasthan,Jaipur,3,0,0,6626178,703673,506,199415,2554793,3,2060010,2438,884057,694107,579,283,21088,18782,447406,4300965,4493,6479703,393025,455527,974168,687452,993436,23600,2464893,1497985,764302,4091148,96562,"342,239",369476,323016,141437,0,8847,131523,182350,1020,28725,12219,46724,3157671,2046038,890,990085,84826,76809,81079,33,1714947,347145,1732679,51500352,110,744374,128107,1646480,1001457,404883,224361,142866,3164,127486,557723,881,20309,162499,1,928,661375,257,568,6742,74295,3298,827,823570,645,816767,977838,30,740126,251328,90108,1476,523398,101991,143995,10760,107364,8,1007,117380,31144,17048085,2463,1775,4900,276638,509,1003302,478471,51844,27696,524831,32079,527966,749946,342195,875940,89953,1616,201,1130,799337,97790,76565,54544,4161285,91011,5819980,3578,570997,3139,1336,329137,1608,3468507,198552,150,659389,602,1746172,India,68548437,64,12708,636260,819004,43551,225998,4433665,117273,754841
161,8,Tamil Nadu,Chennai,36,60,0,4646732,905515,1061,43461,1968079,3,1619554,2162,899279,1057802,385,210,40179,2851,6553,3776276,6894,4061097,409796,464207,1017122,439270,1092062,1926,1817297,1751824,1055696,2271657,67277,"130,058",170162,398414,264763,0,414,13674,355838,2804,9435,15742,114191,2310888,419065,471,1096334,15288,19543,51708,32,1369302,245763,1314125,37229590,603,14454,214074,1468902,522493,197743,182588,146388,2117,565934,798018,772,2587,16519,10,996,908587,1759,548,5802,139139,3927,1214,720331,1866,1073399,1314125,14,859219,4854,105864,3686,515581,169721,15916,37353,237897,16,619,15930,18353,34917440,1854,3820,38356,5207,748,779667,390666,72616,30582,389001,3500,10061,447995,122912,516445,118340,2888,555,1954,688857,109961,217368,7440,2829435,37345,3751322,3685,910262,2581,1962,33168,49,2335844,111380,525,801050,692,1808197,India,72147030,310,358662,844285,167207,80,377533,3642032,17628,0
162,8,Tamil Nadu,Kancheepuram,2,1,0,3998252,526886,1413,129924,1611461,3,1367378,2162,715895,651240,385,9,40179,1620,323242,3013382,5581,3546183,425865,312208,832716,173785,822329,1025,1673814,1257225,904619,2076492,67354,"130,058",163172,240359,137686,0,155,272514,200738,990,13344,8349,63983,1985294,678374,541,961161,10013,32942,4962,32,1181308,496248,1213504,37229590,604,89343,103399,1200284,700252,306436,179266,68427,1993,281627,701330,22,9949,61890,10,996,732354,756,13,3958,128984,9902,832,608188,560,805076,774705,0,761575,20605,105864,797,418526,166082,11202,37353,196143,16,475,132855,26856,34917440,1854,1698,21978,20605,522,948081,473817,72616,37098,474264,39231,41210,492506,115195,535947,123421,5912,555,1138,665334,109961,100322,51093,2324438,54732,3537399,1965,622095,2581,1354,188733,1411,2012958,97620,525,634172,692,1401921,India,72147030,310,256762,435671,183054,3262,325921,2867809,11193,438799
